"","X1.x","yearID.x","playerID","teamID.x","lgID.x.x","G_all.x","GS.x.x","G_batting.x","G_defense.x","G_p.x","G_c.x","G_1b.x","G_2b.x","G_3b.x","G_ss.x","G_lf.x","G_cf.x","G_rf.x","G_of.x","G_dh.x","G_ph.x","G_pr.x","stint.x.x","G.x.x","AB.x","R.x","H.x","2B.x","3B.x","HR.x","RBI.x","SB.x.x","CS.x.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","BA.x","1B.x","OPS.x","BAClass.x","OPSClass.x","X1.y","yearID.y","teamID.y","lgID.x.y","G_all.y","GS.x.y","G_batting.y","G_defense.y","G_p.y","G_c.y","G_1b.y","G_2b.y","G_3b.y","G_ss.y","G_lf.y","G_cf.y","G_rf.y","G_of.y","G_dh.y","G_ph.y","G_pr.y","stint.x.y","G.x.y","AB.y","R.y","H.y","2B.y","3B.y","HR.y","RBI.y","SB.x.y","CS.x.y","BB.y","SO.y","IBB.y","HBP.y","SH.y","SF.y","GIDP.y","BA.y","1B.y","OPS.y","BAClass.y","OPSClass.y"
"219",30805,2014,"flahery01","BAL","AL",102,78,102,99,0,0,3,30,43,29,1,0,1,2,0,3,1,1,102,281,33,62,15,1,7,32,1,0,22,68,2,5,3,1,3,0.220640569395018,39,0.643897776088634,"AvgPoor","AvgPoor",31501,2015,"BAL","AL",91,81,91,90,0,0,11,56,8,15,1,0,5,6,0,2,3,1,91,267,34,54,8,3,9,31,0,0,26,81,2,4,2,2,8,0.202247191011236,34,0.636741698295191,"AvgPoor","AvgPoor"
"220",30806,2014,"florewi01","NYN","NL",78,67,78,70,0,0,0,19,1,51,0,0,0,0,0,8,0,1,78,259,28,65,13,1,6,29,1,0,12,31,2,1,1,1,6,0.250965250965251,45,0.664092664092664,"AvgPoor","AvgPoor",31503,2015,"NYN","NL",137,126,137,134,0,0,0,37,0,103,0,0,0,0,0,4,0,1,137,483,55,127,22,0,16,59,0,1,19,63,2,4,2,2,12,0.262939958592132,89,0.703143085375198,"AvgPoor","AvgPoor"
"221",30807,2014,"floripe01","MIN","AL",33,26,33,31,0,0,0,0,0,31,0,0,0,0,2,0,4,1,33,76,7,7,1,1,0,1,6,0,8,22,0,0,2,0,2,0.1,5,0.31015037593985,"AvgPoor","AvgPoor",31504,2015,"PIT","NL",24,4,24,20,0,0,0,3,0,17,0,0,0,0,0,1,9,1,24,23,5,2,0,1,0,1,1,0,2,12,0,0,0,0,0,0.1,1,0.333913043478261,"AvgPoor","AvgPoor"
"222",30808,2014,"flowety01","CHA","AL",127,120,127,124,0,124,0,0,0,0,0,0,0,0,0,2,1,1,127,407,42,98,16,1,15,50,0,1,25,159,0,8,1,1,10,0.240786240786241,66,0.692629549772407,"AvgPoor","AvgPoor",31505,2015,"CHA","AL",112,100,112,111,0,110,2,0,0,0,0,0,0,0,1,1,0,1,112,331,21,79,12,0,9,39,0,1,21,104,0,6,2,1,8,0.238670694864048,58,0.651760092233377,"AvgPoor","AvgPoor"
"223",30809,2014,"forsylo01","TBA","AL",110,75,110,80,0,0,1,74,6,2,3,0,0,3,20,26,4,1,110,301,32,67,12,1,6,26,2,0,25,71,0,4,2,4,9,0.222591362126246,48,0.616328804185649,"AvgPoor","AvgPoor",31506,2015,"TBA","AL",153,148,153,143,0,0,26,126,9,0,0,0,0,0,7,4,1,1,153,540,69,152,33,2,17,68,9,4,55,111,2,14,0,6,12,0.281481481481481,100,0.803794037940379,"Good","Good"
"224",30810,2014,"fowlede01","HOU","AL",116,114,116,111,0,0,0,0,0,0,0,111,0,111,4,2,0,1,116,434,61,120,21,4,8,35,11,4,66,108,2,3,1,1,6,0.276497695852535,87,0.773617511520737,"AvgPoor","AvgPoor",31507,2015,"CHN","NL",156,149,156,152,0,0,0,0,0,0,0,152,0,152,0,6,0,1,156,596,102,149,29,8,17,46,20,7,84,154,1,5,2,3,4,0.25,95,0.757004058061495,"AvgPoor","AvgPoor"
"225",30811,2014,"francje02","SDN","NL",10,6,10,7,0,0,0,0,0,0,0,0,7,7,0,4,0,1,10,24,2,2,0,0,0,1,0,0,3,7,0,0,0,1,0,0.1,2,0.288888888888889,"AvgPoor","AvgPoor",31508,2015,"PHI","NL",119,71,118,102,1,0,0,0,0,0,20,0,85,101,2,31,0,1,119,326,34,84,16,1,13,45,0,2,13,77,0,1,0,3,10,0.257668711656442,54,0.718229623137599,"AvgPoor","AvgPoor"
"226",30812,2014,"francju02","TOR","AL",106,82,106,89,0,0,20,0,74,0,0,0,0,0,13,16,1,1,106,287,40,63,16,2,16,43,0,2,27,116,0,3,0,3,6,0.219512195121951,29,0.747070993031359,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",30813,2014,"francma02","PHI","NL",16,14,16,16,0,0,5,0,12,0,0,0,0,0,0,0,0,1,16,56,5,10,2,0,0,5,0,0,1,13,0,0,0,1,1,0.178571428571429,8,0.403940886699507,"AvgPoor","AvgPoor",31509,2015,"PHI","NL",80,78,80,77,0,0,2,0,75,0,0,0,0,0,0,2,0,1,80,304,45,85,22,1,14,50,1,0,26,52,2,4,0,1,8,0.279605263157895,48,0.839994108405342,"AvgPoor","Good"
"228",30814,2014,"frandke01","WAS","NL",105,42,105,58,0,0,9,13,16,0,21,0,0,21,0,52,2,1,105,220,17,57,8,0,1,17,0,0,6,26,0,7,2,1,7,0.259090909090909,48,0.608236208236208,"AvgPoor","AvgPoor",31510,2015,"SFN","NL",7,3,7,4,0,0,4,0,0,0,0,0,0,0,0,3,0,1,7,11,1,2,0,0,0,0,0,0,1,3,0,0,1,0,2,0.181818181818182,2,0.431818181818182,"AvgPoor","AvgPoor"
"229",30815,2014,"frankni01","SEA","AL",17,13,17,14,0,0,0,5,1,7,0,0,2,2,2,2,0,1,17,47,3,6,0,1,0,2,1,0,3,21,0,1,0,1,0,0.127659574468085,5,0.362520458265139,"AvgPoor","AvgPoor",31511,2015,"TBA","AL",44,23,44,36,1,0,10,17,0,11,0,0,0,0,3,8,5,1,44,101,11,16,4,1,3,7,1,0,7,37,0,0,1,0,2,0.158415841584158,8,0.51989365603227,"AvgPoor","AvgPoor"
"230",30816,2014,"frankni01","TBA","AL",11,9,11,10,0,0,0,7,0,3,0,0,0,0,0,1,1,2,11,34,4,7,2,0,1,4,1,0,3,11,0,0,0,1,2,0.205882352941176,4,0.61609907120743,"AvgPoor","AvgPoor",31511,2015,"TBA","AL",44,23,44,36,1,0,10,17,0,11,0,0,0,0,3,8,5,1,44,101,11,16,4,1,3,7,1,0,7,37,0,0,1,0,2,0.158415841584158,8,0.51989365603227,"AvgPoor","AvgPoor"
"231",30817,2014,"frazito01","CIN","NL",157,155,157,156,0,0,43,0,124,0,0,0,0,0,0,1,0,1,157,597,88,163,22,1,29,80,20,8,52,139,2,7,0,4,9,0.273031825795645,111,0.795325110400487,"AvgPoor","AvgPoor",31512,2015,"CIN","NL",157,155,157,155,0,0,0,0,155,0,0,0,0,0,0,2,0,1,157,619,82,158,43,1,35,89,13,8,44,137,3,7,1,7,19,0.255250403877221,79,0.806291655431284,"AvgPoor","Good"
"232",30818,2014,"freemfr01","ATL","NL",162,162,162,162,0,0,162,0,0,0,0,0,0,0,0,0,0,1,162,607,93,175,43,4,18,78,3,4,90,145,4,8,0,3,18,0.28830313014827,110,0.846878228576215,"Good","Good",31513,2015,"ATL","NL",118,111,118,117,0,0,117,0,0,0,0,0,0,0,1,3,0,1,118,416,62,115,27,0,18,66,3,1,56,98,4,7,0,2,6,0.276442307692308,70,0.841216216216216,"AvgPoor","Good"
"233",30819,2014,"freesda01","LAA","AL",134,128,134,122,0,0,0,0,122,0,0,0,0,0,10,6,0,1,134,462,53,120,25,1,10,55,1,3,38,124,0,6,0,5,10,0.25974025974026,84,0.704056217754848,"AvgPoor","AvgPoor",31514,2015,"LAA","AL",121,118,121,113,0,0,0,0,113,0,0,0,0,0,6,2,0,1,121,424,53,109,27,0,14,56,1,1,31,107,0,12,0,3,12,0.257075471698113,68,0.743215576073866,"AvgPoor","AvgPoor"
"234",30820,2014,"freimna01","OAK","AL",36,24,36,33,0,0,33,0,0,0,0,0,0,0,2,7,1,1,36,87,12,19,5,0,5,15,0,0,5,23,1,1,0,0,6,0.218390804597701,9,0.717093066370041,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",30821,2014,"fryerer01","MIN","AL",28,21,28,24,0,24,0,0,0,0,0,0,0,0,3,2,2,1,28,75,11,16,4,0,1,5,1,0,5,15,0,1,0,0,0,0.213333333333333,11,0.578271604938272,"AvgPoor","AvgPoor",31515,2015,"MIN","AL",15,7,15,15,0,15,0,0,0,0,0,0,0,0,0,1,0,1,15,22,2,5,2,0,0,2,0,0,5,11,0,0,0,0,0,0.227272727272727,3,0.688552188552189,"AvgPoor","AvgPoor"
"236",30822,2014,"fuldsa01","MIN","AL",53,49,53,53,0,0,0,0,0,0,10,40,4,53,0,1,2,2,53,164,15,45,10,0,1,17,12,3,26,29,1,0,3,2,0,0.274390243902439,34,0.723450203252032,"AvgPoor","AvgPoor",31516,2015,"OAK","AL",120,75,120,108,0,0,0,0,0,0,57,43,16,108,4,13,12,1,120,290,34,57,16,3,2,22,9,3,30,55,1,2,2,1,6,0.196551724137931,36,0.568645243941497,"AvgPoor","AvgPoor"
"237",30823,2014,"fuldsa01","OAK","AL",60,46,60,54,0,0,0,0,0,0,26,22,13,54,0,8,2,3,53,157,20,33,6,2,1,15,8,1,14,28,1,0,3,0,2,0.210191082802548,24,0.567847431742839,"AvgPoor","AvgPoor",31516,2015,"OAK","AL",120,75,120,108,0,0,0,0,0,0,57,43,16,108,4,13,12,1,120,290,34,57,16,3,2,22,9,3,30,55,1,2,2,1,6,0.196551724137931,36,0.568645243941497,"AvgPoor","AvgPoor"
"238",30824,2014,"fuldsa01","OAK","AL",60,46,60,54,0,0,0,0,0,0,26,22,13,54,0,8,2,1,7,30,5,6,0,2,2,4,1,0,3,6,0,0,0,0,0,0.2,2,0.806060606060606,"AvgPoor","Good",31516,2015,"OAK","AL",120,75,120,108,0,0,0,0,0,0,57,43,16,108,4,13,12,1,120,290,34,57,16,3,2,22,9,3,30,55,1,2,2,1,6,0.196551724137931,36,0.568645243941497,"AvgPoor","AvgPoor"
"239",30825,2014,"furcara01","MIA","NL",9,8,9,8,0,0,0,8,0,0,0,0,0,0,0,1,0,1,9,35,4,6,0,1,0,2,0,0,2,7,0,0,0,0,1,0.171428571428571,5,0.444787644787645,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",30826,2014,"galvifr01","PHI","NL",43,32,43,41,0,0,0,7,11,25,0,0,0,0,0,4,1,1,43,119,14,21,3,1,4,12,1,0,8,30,0,0,0,1,0,0.176470588235294,13,0.545890231092437,"AvgPoor","AvgPoor",31519,2015,"PHI","NL",151,147,151,149,0,0,0,4,0,146,0,0,0,0,0,2,0,1,151,559,63,147,14,5,7,50,10,1,30,103,1,3,7,4,11,0.262969588550984,121,0.645483905824159,"AvgPoor","AvgPoor"
"241",30827,2014,"garciav01","CHA","AL",46,46,46,46,0,0,0,0,0,0,0,0,46,46,0,0,0,1,46,172,19,42,8,0,7,29,4,1,14,44,1,2,0,2,5,0.244186046511628,27,0.718053855569155,"AvgPoor","AvgPoor",31521,2015,"CHA","AL",148,146,148,130,0,0,0,0,0,0,0,0,130,130,17,2,0,1,148,553,66,142,17,2,13,59,7,7,36,141,3,8,0,4,13,0.256781193490054,110,0.67476448234257,"AvgPoor","AvgPoor"
"242",30828,2014,"garcigr01","SLN","NL",14,2,14,5,0,0,0,4,0,1,0,0,0,0,0,7,3,1,14,14,2,2,1,0,0,1,0,0,1,6,0,3,0,0,0,0.142857142857143,1,0.547619047619048,"AvgPoor","AvgPoor",31522,2015,"SLN","NL",49,14,49,25,0,0,0,10,4,12,0,0,0,0,0,29,2,1,49,75,7,18,5,0,2,4,0,0,10,12,1,1,1,0,2,0.24,11,0.723875968992248,"AvgPoor","AvgPoor"
"243",30829,2014,"garcile02","CHA","AL",74,32,73,53,1,0,0,14,15,9,2,14,3,19,5,9,18,1,74,145,13,24,3,0,1,6,11,1,5,48,1,0,4,1,6,0.16551724137931,20,0.398949531856588,"AvgPoor","AvgPoor",31523,2015,"CHA","AL",18,1,17,11,1,0,0,2,0,3,2,4,0,6,2,2,5,1,18,14,0,3,0,0,0,1,1,0,1,7,0,0,0,0,0,0.214285714285714,3,0.480952380952381,"AvgPoor","AvgPoor"
"244",30830,2014,"gardnbr01","NYA","AL",148,142,148,146,0,0,0,0,0,0,126,25,1,146,1,3,0,1,148,555,87,142,25,8,17,58,21,5,56,134,0,6,13,6,3,0.255855855855856,92,0.749069454687432,"AvgPoor","AvgPoor",31524,2015,"NYA","AL",151,140,151,150,0,0,0,0,0,0,119,40,0,150,0,5,2,1,151,571,94,148,26,3,16,66,20,5,68,135,1,6,8,3,8,0.259194395796848,103,0.741892067198547,"AvgPoor","AvgPoor"
"245",30831,2014,"gattiev01","ATL","NL",108,93,108,93,0,93,0,0,0,0,0,0,0,0,3,14,0,1,108,369,41,97,17,1,22,52,0,0,22,97,3,8,0,2,9,0.262872628726287,57,0.809933161675756,"AvgPoor","Good",31526,2015,"HOU","AL",153,147,153,11,0,0,0,0,0,0,11,0,0,11,136,6,0,1,153,566,66,139,20,11,27,88,0,1,30,119,3,3,0,5,13,0.245583038869258,81,0.747665738422297,"AvgPoor","AvgPoor"
"246",30832,2014,"gennesc01","MIL","NL",137,110,137,119,0,0,0,119,0,0,0,0,1,1,0,23,0,1,137,440,55,127,31,3,9,54,6,3,22,67,5,0,8,4,11,0.288636363636364,84,0.753833398361295,"Good","AvgPoor",31527,2015,"MIL","NL",114,93,114,108,0,0,0,108,0,0,0,0,0,0,0,17,0,1,114,375,42,99,18,4,6,29,1,3,12,68,5,4,0,0,11,0.264,71,0.675450980392157,"AvgPoor","AvgPoor"
"247",30833,2014,"gentrcr01","OAK","AL",94,58,94,87,0,0,0,0,0,0,17,50,29,87,1,16,7,1,94,232,38,59,6,1,0,12,20,2,17,44,2,5,2,0,2,0.254310344827586,52,0.607690741243551,"AvgPoor","AvgPoor",31528,2015,"OAK","AL",26,16,26,25,0,0,0,0,0,0,13,8,6,25,1,3,2,1,26,50,6,6,0,2,0,3,1,1,4,15,0,1,0,1,0,0.12,4,0.396428571428571,"AvgPoor","AvgPoor"
"248",30834,2014,"getzch01","TOR","AL",10,6,10,10,0,0,0,10,0,0,0,0,0,0,0,1,0,1,10,25,1,4,1,0,0,0,2,0,1,4,0,1,1,0,1,0.16,3,0.422222222222222,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",30835,2014,"giavojo01","KCA","AL",12,10,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,1,12,37,8,8,1,0,1,5,0,1,1,5,0,2,0,1,1,0.216216216216216,6,0.592617007251154,"AvgPoor","AvgPoor",31529,2015,"LAA","AL",129,124,129,128,0,0,0,128,0,1,0,0,0,0,0,2,0,1,129,453,51,123,25,5,4,49,2,1,32,59,0,2,9,6,7,0.271523178807947,89,0.693734356039744,"AvgPoor","AvgPoor"
"250",30836,2014,"gillaco01","CHA","AL",130,120,130,127,0,0,0,0,127,0,0,0,0,0,0,9,0,1,130,464,50,131,31,5,7,57,0,4,36,78,4,3,0,3,5,0.282327586206897,88,0.751916655308709,"Good","AvgPoor",31530,2015,"CHA","AL",58,52,58,53,0,0,2,0,52,0,0,0,0,0,2,5,0,1,58,173,10,41,11,1,3,15,0,1,9,34,1,1,0,2,2,0.236994219653179,26,0.639837525386658,"AvgPoor","AvgPoor"
"251",30836,2014,"gillaco01","CHA","AL",130,120,130,127,0,0,0,0,127,0,0,0,0,0,0,9,0,1,130,464,50,131,31,5,7,57,0,4,36,78,4,3,0,3,5,0.282327586206897,88,0.751916655308709,"Good","AvgPoor",31531,2015,"LAA","AL",17,17,17,17,0,0,0,1,17,0,0,0,0,0,0,0,0,2,17,64,4,13,4,1,1,9,0,0,4,13,1,0,0,0,0,0.203125,7,0.59375,"AvgPoor","AvgPoor"
"252",30837,2014,"gilleco01","SEA","AL",34,22,34,25,0,0,0,0,0,0,16,1,9,25,5,6,4,1,34,71,9,18,2,0,1,5,2,2,6,13,0,0,1,0,3,0.253521126760563,15,0.635631973660143,"AvgPoor","AvgPoor",31532,2015,"MIA","NL",67,34,67,52,0,0,0,0,0,0,10,31,17,52,0,12,4,1,67,145,17,42,10,2,2,16,4,1,10,27,0,0,1,1,5,0.289655172413793,28,0.760919540229885,"Good","AvgPoor"
"253",30838,2014,"gilleco01","TOR","AL",1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor",31532,2015,"MIA","NL",67,34,67,52,0,0,0,0,0,0,10,31,17,52,0,12,4,1,67,145,17,42,10,2,2,16,4,1,10,27,0,0,1,1,5,0.289655172413793,28,0.760919540229885,"Good","AvgPoor"
"254",30839,2014,"gimench01","CLE","AL",8,3,8,8,0,2,5,0,1,0,0,0,0,0,0,0,0,2,8,9,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor",31533,2015,"TEX","AL",36,32,36,36,0,36,0,0,0,0,0,0,0,0,0,0,0,1,36,98,19,25,6,1,5,14,2,0,10,19,0,1,4,0,2,0.255102040816327,13,0.820071147725145,"AvgPoor","Good"
"255",30840,2014,"gimench01","TEX","AL",34,29,33,32,1,26,5,0,0,0,0,0,0,0,1,4,0,1,34,107,13,28,10,0,0,11,0,1,11,26,1,0,0,0,3,0.261682242990654,18,0.685648661492159,"AvgPoor","AvgPoor",31533,2015,"TEX","AL",36,32,36,36,0,36,0,0,0,0,0,0,0,0,0,0,0,1,36,98,19,25,6,1,5,14,2,0,10,19,0,1,4,0,2,0.255102040816327,13,0.820071147725145,"AvgPoor","Good"
"256",30841,2014,"gindlca01","MIL","NL",8,6,8,6,0,0,0,0,0,0,0,0,6,6,0,2,0,1,8,19,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0,0.157894736842105,3,0.462242562929062,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",30842,2014,"glennbr01","TOR","AL",6,5,6,4,0,0,0,0,0,0,0,0,4,4,1,1,0,1,6,15,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0.1,1,0.288888888888889,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",30843,2014,"goebbja01","SDN","NL",51,23,51,32,0,0,25,0,0,0,8,0,0,8,0,26,0,1,51,101,12,22,1,3,1,10,2,1,12,32,3,2,0,0,0,0.217821782178218,17,0.629875161429186,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",30844,2014,"goinsry01","TOR","AL",67,54,67,66,0,0,0,57,0,15,0,0,0,0,0,1,2,1,67,181,14,34,6,3,1,15,0,1,5,42,0,0,6,1,4,0.187845303867403,24,0.479274381776819,"AvgPoor","AvgPoor",31534,2015,"TOR","AL",128,112,128,125,0,0,0,66,2,58,2,0,2,4,0,1,3,1,128,376,52,94,16,4,5,45,2,1,39,83,0,1,7,5,12,0.25,69,0.672013190478597,"AvgPoor","AvgPoor"
"260",30845,2014,"goldspa01","ARI","NL",109,108,109,109,0,0,109,0,0,0,0,0,0,0,0,0,0,1,109,406,75,122,39,1,19,69,9,3,64,110,10,2,0,3,10,0.300492610837438,63,0.937661394866476,"Good","Good",31535,2015,"ARI","NL",159,157,159,157,0,0,157,0,0,0,0,0,0,0,2,1,0,1,159,567,103,182,38,2,33,110,21,5,118,151,29,2,0,7,16,0.320987654320988,109,1.00482340443916,"Good","Good"
"261",30846,2014,"gomesjo01","BOS","AL",78,53,78,75,0,0,0,0,0,0,65,0,11,75,2,20,1,1,78,209,22,49,7,0,6,32,0,0,26,70,0,6,0,5,5,0.23444976076555,36,0.68333527832886,"AvgPoor","AvgPoor",31536,2015,"ATL","NL",83,47,83,60,1,0,0,0,0,0,59,0,2,59,0,34,0,1,83,195,27,43,7,0,7,22,1,1,28,67,1,3,0,2,5,0.220512820512821,29,0.688663967611336,"AvgPoor","AvgPoor"
"262",30846,2014,"gomesjo01","BOS","AL",78,53,78,75,0,0,0,0,0,0,65,0,11,75,2,20,1,1,78,209,22,49,7,0,6,32,0,0,26,70,0,6,0,5,5,0.23444976076555,36,0.68333527832886,"AvgPoor","AvgPoor",31537,2015,"KCA","AL",12,8,12,6,0,0,0,0,0,0,0,0,6,6,5,4,0,2,12,30,2,5,2,0,0,4,0,0,3,14,0,0,0,1,1,0.166666666666667,3,0.468627450980392,"AvgPoor","AvgPoor"
"263",30847,2014,"gomesjo01","OAK","AL",34,18,34,19,0,0,0,0,0,0,19,0,0,19,9,16,0,2,34,64,6,15,1,0,0,5,0,0,9,18,2,0,0,2,1,0.234375,14,0.57,"AvgPoor","AvgPoor",31536,2015,"ATL","NL",83,47,83,60,1,0,0,0,0,0,59,0,2,59,0,34,0,1,83,195,27,43,7,0,7,22,1,1,28,67,1,3,0,2,5,0.220512820512821,29,0.688663967611336,"AvgPoor","AvgPoor"
"264",30847,2014,"gomesjo01","OAK","AL",34,18,34,19,0,0,0,0,0,0,19,0,0,19,9,16,0,2,34,64,6,15,1,0,0,5,0,0,9,18,2,0,0,2,1,0.234375,14,0.57,"AvgPoor","AvgPoor",31537,2015,"KCA","AL",12,8,12,6,0,0,0,0,0,0,0,0,6,6,5,4,0,2,12,30,2,5,2,0,0,4,0,0,3,14,0,0,0,1,1,0.166666666666667,3,0.468627450980392,"AvgPoor","AvgPoor"
"265",30848,2014,"gomesya01","CLE","AL",135,129,135,126,0,126,0,0,0,0,0,0,0,0,8,4,0,1,135,485,61,135,25,3,21,74,0,0,24,120,3,3,0,6,13,0.278350515463918,86,0.784906261194921,"AvgPoor","AvgPoor",31538,2015,"CLE","AL",95,94,95,91,0,91,0,0,0,0,0,0,0,0,4,1,0,1,95,363,38,84,22,0,12,45,0,0,13,104,1,7,0,6,11,0.231404958677686,50,0.658536758092729,"AvgPoor","AvgPoor"
"266",30849,2014,"gomezca01","MIL","NL",148,145,148,145,0,0,0,0,0,0,0,145,0,145,1,1,1,1,148,574,95,163,34,4,23,73,34,12,47,141,0,19,1,3,10,0.28397212543554,102,0.833494995692014,"Good","Good",31539,2015,"HOU","AL",41,38,41,39,0,0,0,0,0,0,0,39,0,39,1,1,1,2,41,149,19,36,9,0,4,13,10,3,8,31,1,2,3,1,1,0.241610738255034,23,0.67005033557047,"AvgPoor","AvgPoor"
"267",30849,2014,"gomezca01","MIL","NL",148,145,148,145,0,0,0,0,0,0,0,145,0,145,1,1,1,1,148,574,95,163,34,4,23,73,34,12,47,141,0,19,1,3,10,0.28397212543554,102,0.833494995692014,"Good","Good",31540,2015,"MIL","NL",74,72,74,72,0,0,0,1,0,0,0,72,0,72,1,1,0,1,74,286,42,75,20,1,8,43,7,6,23,70,0,5,0,0,4,0.262237762237762,46,0.751102400783929,"AvgPoor","AvgPoor"
"268",30850,2014,"gomezhe01","MIL","NL",15,4,15,13,0,0,0,1,6,7,0,0,0,0,0,2,3,1,15,20,2,3,1,0,0,1,0,0,1,9,0,0,0,0,0,0.15,2,0.39047619047619,"AvgPoor","AvgPoor",31541,2015,"MIL","NL",66,28,66,44,0,0,0,27,12,8,1,0,0,1,0,23,5,1,66,127,15,23,11,2,1,7,0,0,3,40,0,2,2,0,1,0.181102362204724,9,0.534955857790503,"AvgPoor","AvgPoor"
"269",30851,2014,"gonzaad01","LAN","NL",159,153,159,157,0,0,157,0,0,0,0,0,0,0,1,4,0,1,159,591,83,163,41,0,27,116,1,1,56,112,9,2,0,11,13,0.27580372250423,95,0.817081987386556,"AvgPoor","Good",31542,2015,"LAN","NL",156,148,156,149,0,0,149,0,0,0,0,0,0,0,3,7,0,1,156,571,76,157,33,0,28,90,0,1,62,107,10,6,0,3,21,0.274956217162872,96,0.830327184640817,"AvgPoor","Good"
"270",30852,2014,"gonzaal02","DET","AL",9,8,9,9,0,0,0,0,1,9,0,0,0,0,0,0,0,1,9,30,4,5,0,1,0,2,0,0,2,4,0,0,0,0,2,0.166666666666667,4,0.452083333333333,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",30853,2014,"gonzaca01","COL","NL",70,66,70,65,0,0,0,0,0,0,48,0,17,65,2,3,0,1,70,260,35,62,15,1,11,38,3,0,19,70,2,1,0,1,7,0.238461538461538,35,0.722584177388448,"AvgPoor","AvgPoor",31543,2015,"COL","NL",153,142,153,151,0,0,0,0,0,0,0,0,151,151,0,3,0,1,153,554,87,150,25,2,40,97,2,0,46,133,6,1,1,6,11,0.270758122743682,83,0.864258143559793,"AvgPoor","Good"
"272",30854,2014,"gonzama01","HOU","AL",103,76,103,93,0,0,1,11,10,71,4,0,1,4,3,9,11,1,103,285,33,79,15,1,6,23,2,4,17,58,0,4,4,0,6,0.27719298245614,57,0.726797385620915,"AvgPoor","AvgPoor",31544,2015,"HOU","AL",120,86,120,112,0,0,43,15,21,32,15,0,0,15,3,17,6,1,120,344,44,96,18,1,12,34,4,5,16,74,0,3,7,0,9,0.27906976744186,65,0.758664872829778,"AvgPoor","AvgPoor"
"273",30855,2014,"gordoal01","KCA","AL",156,155,156,156,0,0,0,0,0,0,156,0,0,156,0,0,0,1,156,563,87,150,34,1,19,74,12,3,65,126,5,11,0,4,11,0.266429840142096,96,0.783093790485872,"AvgPoor","AvgPoor",31545,2015,"KCA","AL",104,102,104,101,0,0,0,0,0,0,101,0,0,101,2,1,0,1,104,354,40,96,18,0,13,48,2,5,49,92,7,14,0,5,2,0.271186440677966,65,0.808980641015343,"AvgPoor","Good"
